stn_code,stn_delay_all,stn_delay_nowinter,stn_traff
SHF,20.7948857639,18.7051775855,9
SOP,111.432353436,122.11212958,13
CSB,21.0538764212,19.3132992643,100
SVRP,52.6401663404,42.5829704337,22
SHV,4.29328623151,3.7380265544,15
SHNG,68.2344604686,83.87860825,7
SVT,18.5317017452,20.2097451212,6
SVPI,38.1074378097,25.1136055997,22
SWC,72.6558977238,65.4631949855,8
SVDK,42.8419635761,25.1677939584,39
SGS,28.935978105,29.2055272947,5
SDN,7.42515779606,7.15232381503,24
SHU,17.0642368946,16.1921963828,23
SRR,29.6260086917,26.7822448415,143
SIM,17.2639325372,17.2884138941,6
SBLJ,13.3354043307,14.9896795633,4
SGNR,54.0884195643,41.2848932226,40
SRW,11.5645393198,6.0515513852,8
SMPR,25.4836620259,9.94198978921,10
SMBJ,41.9914196664,29.409923894,32
SBLT,13.7002331041,12.8749651479,16
SRID,57.7049604806,50.3687886324,34
SGND,55.4092154896,34.7208708222,8
SAGR,129.67583483,144.32989523,12
S,9.65643415178,9.60487464848,16
SUP,82.3223400129,77.9656756757,2
SJT,204.641185469,183.556717736,7
SJP,34.4427817506,30.0690275791,64
SNR,6.68871410311,5.72982728271,200
SMPA,8.41961669445,5.30317874855,6
SRTN,12.1969025603,5.36694112489,11
SID,19.9794714034,20.4656288667,28
SDMK,9.28571428571,0.0,2
SGDM,13.1823474788,12.1589434366,12
SIPR,38.4557012541,34.8650511664,7
SIHO,96.5685675731,81.6619027426,11
SOJN,4.49985298699,2.69115915159,34
SHR,54.768087282,48.5922127137,42
SKQ,45.9369224549,43.8088415598,18
SKA,20.5848271377,17.7099823968,14
SIKR,3.77626168115,1.4205729982,14
SKPI,9.32360204702,8.95658339663,6
SZY,82.3223400129,77.9656756757,2
SILO,121.409993894,107.534356936,9
SPTR,0.696534034034,0.784438502674,8
SLT,96.5685675731,81.6619027426,11
SCL,116.990653834,85.0606786682,20
SHTT,0.811754068716,0.95625,6
SLH,13.0057964807,12.0281141701,19
SGUJ,26.7534646481,18.2817335152,55
SGUT,12.4033706632,12.4861111111,13
SLF,6.94055581502,6.4225045587,18
SLGR,84.403641701,58.1236106206,39
SMBL,73.1924993116,79.7176753739,14
SCM,23.9826212481,22.2665448963,47
SML,39.9474084705,39.6355947257,10
STL,105.448454578,94.7575884838,27
SMX,5.5012044888,4.87566388627,121
SDD,4.98539268712,1.59519104009,9
SNDD,50.3959661478,46.962273119,16
SNI,28.5857947589,22.6352272615,17
SNK,17.0556069329,17.594688502,11
SDBH,3.01668245088,2.70374658254,12
SYW,61.6213416046,84.2612634308,6
SKL,4.13102831072,2.96702384075,156
SPRD,23.9993031313,21.4816226105,29
SGRM,9.32360204702,8.95658339663,6
SKM,25.2133595614,22.6305192516,39
SNPR,56.2370175153,50.7932783763,8
SNGP,11.2954323238,11.4470863431,15
SGRL,79.6410575598,71.7565137013,22
SYQ,8.19478506116,2.50710913313,4
SINI,18.3624106118,15.7823951474,31
SRJN,6.79970411627,6.4995334347,16
SRY,76.169660646,73.9096779717,16
SRAS,19.2669862888,16.1541645561,4
SRO,217.214395573,191.169210857,15
SIRD,0.923856548857,1.12024528973,2
SIR,95.2738941064,77.6421038507,70
SRPM,8.74825587658,8.08675493939,8
SRJM,5.31942347451,4.99729702494,24
SY,7.20489868162,6.08191173848,34
SOH,25.2737169893,19.0399271444,37
SKZR,76.7464004889,59.7324944433,98
SRUR,98.5793872382,89.9192718541,10
SSA,15.7796940235,11.7682659471,18
SSL,187.491369375,177.806601945,6
SSF,7.87802911905,7.92384658007,8
SSKA,98.8844745603,103.37776263,9
SVHE,14.7835101002,14.4802710333,14
SBZ,156.686821025,131.94069158,27
STBJ,20.8736810519,20.9808154768,4
STPD,5.25626838376,4.95682556578,109
STNR,2.39417233303,1.30130364896,8
STLR,157.738808905,145.946837462,18
SMI,113.53780228,96.1585018234,33
STPT,52.360711922,48.8766814845,8
SNM,27.5621318427,27.7969207849,10
STP,25.7533070273,26.2718187888,6
SCC,167.890040882,135.410605083,35
SPC,96.1596066654,93.6074841829,20
STN,62.884238842,55.8569341225,40
SURI,24.3740053822,18.97283863,30
SVGA,11.4933802615,5.74917839342,24
SVJR,10.5117253541,8.86785840425,68
SVKS,9.09540968665,8.57354916463,8
SVN,40.2678728744,27.9275423983,12
SWE,86.2977926244,84.2213016626,8
SV,127.987040625,98.9610851207,104
SWNI,7.90822299178,6.80951224964,10
SBD,70.4784748603,63.3120383849,13
SEP,4.86359826475,4.02564558284,217
SOGR,16.8248110842,15.3700768218,12
SGP,62.5190245581,56.9083452998,24
SLW,111.338438054,96.2922312261,18
SOD,26.1341537768,21.4369343472,18
SOL,32.8981409581,31.248713823,6
SUR,19.7227889183,17.3377990024,114
SLM,1.38768688384,1.4515993266,4
SKPT,16.6246706352,17.1078717652,6
SNO,8.69120422799,9.39729784472,10
SOS,16.5943602695,16.7555247694,8
SMWA,35.4787485835,34.2508360473,4
SDV,35.7175531536,37.5379665577,10
SOM,48.8721323883,46.4011212425,14
SMNH,5.7345945474,4.479385205,14
SPT,22.6510170382,18.9758386908,43
SOAE,3.80890529834,3.34813015688,44
SMNE,48.4293896099,47.3261894449,8
SEB,81.1087636148,69.1075442915,36
SVH,8.42594379618,8.5293282558,24
SOR,109.700360484,94.7364797999,10
SYZ,24.6474472957,20.6049727172,8
SXN,16.8248110842,15.3700768218,12
SI,108.85271416,106.953726313,17
SBM,34.8588708632,32.6125477869,16
SNV,9.56105071935,5.7451429208,12
SCN,21.5932335507,21.2848677997,6
SNN,13.6698956034,13.8503471909,5
SGD,25.2827266497,18.2961814845,26
SONI,19.0809907368,18.7343045854,8
SIC,91.6292844818,92.331031449,28
SNP,67.1082936319,51.8961274025,67
SEE,173.748055471,141.109178984,114
SNSL,18.9142484525,18.8093409184,5
SQL,106.181233143,95.9596678573,8
SWR,27.6155528039,24.5646087152,14
SWO,10.5768241723,9.47623966942,2
SBE,17.016242444,10.4310206066,16
SORO,35.7464571727,30.5407934879,32
SRNK,13.0194413481,13.3176704347,12
SPQ,3.57024368259,2.94489583221,10
SDGH,29.1566085625,23.3919200535,14
KHT,22.7411435206,21.0448960878,40
CHE,32.7757401061,28.4950241037,94
SKN,96.7275217887,83.9800859602,12
SNAR,18.8541848681,11.1269230769,2
SHAN,18.7244375836,15.1909769558,15
SRNR,76.9116248418,72.0507575177,16
SRGM,10.5469804698,6.16782218496,29
SVV,2.03092021561,1.88627880853,14
SVPR,9.09540968665,8.57354916463,8
SGKM,10.1768752406,8.28465047529,14
SPF,36.2452565831,32.6933657159,14
SBNM,6.81522364189,6.08324125481,11
SFG,204.641185469,183.556717736,7
SBHR,11.3272271624,10.5917124161,8
SZM,61.8667260063,47.5971876277,62
SDMD,7.45722556433,5.99644260823,14
SUD,24.7364166084,20.9714826111,16
SDRA,22.4263350372,20.0751561606,16
SDF,4.58164615981,3.00942861464,12
SOW,128.988787741,121.654907877,4
SSIA,10.9499305245,10.6894788112,6
SUJH,41.5870572289,32.9500272584,16
SJNP,41.3577021331,30.8691064004,10
SPLE,30.3336213451,17.2175857107,16
SUW,35.7089376446,34.2727479513,6
SKND,29.3105242101,27.8555713475,10
SQF,42.532996633,50.4227238666,2
SUKU,82.3223400129,77.9656756757,2
SUL,6.13731126354,6.72547501762,10
SUH,23.6248402337,24.0503427838,5
SLGE,27.7121533378,27.6394251936,5
SGRD,20.9734020694,17.4025651344,11
SGRE,5.50778647732,5.89186659535,6
SPE,15.6822804731,12.9877781987,78
SGG,107.910448861,87.39715629,61
SLN,139.293548289,109.831272057,70
SQR,26.5013180441,26.1110408204,18
SUMR,35.7089376446,34.2727479513,6
SHZ,32.8981409581,31.248713823,6
SMRR,10.6753738308,10.3464031584,12
SFM,35.5750327496,23.5214320444,29
SRX,51.3809893877,46.0185515314,11
SIP,162.103051679,139.921862735,34
SRGH,3.77626168115,1.4205729982,6
SJQ,8.46841527388,7.49050648451,8
SDM,40.1629814081,36.1046302487,10
ST,24.4265526783,19.1455449767,313
SOG,13.3123795521,9.24112026093,36
SL,29.6713433365,26.6459898358,22
SURP,5.16985661332,5.79866815134,6
SURL,19.2669862888,16.1541645561,4
SUNR,39.2332409128,21.1281849241,99
SRGT,4.86207415433,2.37389572806,15
SRRG,35.5961065318,34.0914674087,6
SGBJ,63.8939102294,55.4537767357,7
SAW,96.3729525049,88.1753328994,22
SPO,13.3354043307,14.9896795633,4
SWS,134.550244316,129.642945987,4
SVA,27.9327439197,18.8288721807,20
SDLE,24.7143069099,22.6647477051,26
SRPJ,18.257424736,18.3541556196,6
TPY,67.4564996004,59.2608543509,12
TAE,13.6698956034,13.8503471909,5
TDD,28.2778760603,25.0795967033,78
TU,16.3087434167,15.1605454739,36
TAA,41.6872557559,34.2801270359,10
TVL,23.4683180806,21.1894741645,15
THP,6.1724448234,5.93358397411,57
TSD,9.28571428571,0.0,2
TSF,76.4497409973,66.1372185211,10
TBR,11.2122726591,11.2677288694,10
TJP,18.5317017452,20.2097451212,6
TJD,68.3174104601,71.0153378135,8
TKR,13.7244467512,13.6798604605,16
TKHE,18.9142484525,18.8093409184,5
TQA,82.639520499,77.762286834,8
TKI,21.8777336498,21.3045988715,6
TKMY,64.8811799739,39.5621344485,5
TSL,10.5768241723,9.47623966942,2
TAKU,75.6404546335,74.2112250835,5
TAY,6.60862665582,6.71884381876,12
TLKH,129.56837929,146.51501347,10
TMC,34.8733165053,31.9394378628,7
TLO,5.17395053293,4.62697946661,65
TBT,74.9263415619,57.9225060083,17
TLHR,37.6649944703,32.143457724,18
TLHD,47.1150311777,35.8883820937,40
TLC,15.2209749517,5.75669669201,8
TGN,10.8020662937,8.85084752579,60
TLE,9.83559906821,10.1674374355,4
TLGP,3.10176778428,2.51879773445,10
TIT,13.4258392207,12.399372912,42
TLJ,52.138000316,42.2656206646,22
TMD,21.5790990166,17.2664313697,11
TPND,31.6604073567,31.4482771807,16
TLV,53.1794587433,43.9875237536,19
TWB,12.2443193004,9.82665602707,16
TBM,4.73636298513,3.23204299484,509
TOI,80.4826494532,71.5190420404,14
TMZ,18.4523304386,15.2162675634,36
TAO,9.42100988383,8.63580755814,16
TKU,1.37952707685,1.28758725125,4
TPU,5.52948717949,4.93333333333,5
TDO,41.7434041805,28.6876895003,26
TDU,18.2069946621,16.3325256514,46
TGM,16.8248110842,15.3700768218,12
TGRL,20.8736810519,20.9808154768,4
TNL,1.36204865814,1.21858966594,20
TRA,48.9727833956,43.4920055705,12
TNR,33.8435646564,30.5702224149,16
TKN,61.144548105,50.9103255816,14
TNKU,17.5009178012,15.8450617473,34
TA,10.936892112,10.8422783136,28
TAPA,29.6059586173,18.5248777569,25
TPZ,41.2669354093,38.8454969025,40
TVI,32.8981409581,31.248713823,6
TAN,34.1451867554,27.947685033,18
TRR,36.5196436605,26.599763113,18
TPF,19.6611810617,18.2355476256,23
TEA,18.2335056381,15.2988976432,40
TAZ,14.3644970506,13.6017289144,10
TGU,8.7810175677,7.05037206273,28
TKE,3.68185263371,3.46215207765,22
TLU,32.3349095673,33.4227602886,12
TRS,85.114330419,67.1777323804,20
TR,34.2788940112,22.9642817106,13
TATA,47.6468798623,38.065735411,145
TBH,1.39752431002,1.60319458582,12
TAC,19.5404294729,18.2441100001,8
TIS,21.1967103209,18.7829206052,20
TGA,106.794257425,95.341732932,30
THA,17.5994186532,15.9919945278,29
TKBG,54.9223479042,51.85570609,5
TQM,0.696534034034,0.784438502674,8
TOU,46.3620663867,43.8612971672,11
TLMR,1.11111111111,0.0,10
TELO,68.3433639391,63.4932375376,13
TETA,24.7364166084,20.9714826111,16
TEL,23.8399703618,19.7113227548,140
TGQ,11.9989304516,11.9667578295,12
TSI,5.21628603749,5.07054804777,16
TTLA,12.4422050218,10.5209001068,4
TTU,43.3588682312,39.6718113874,9
TET,34.6389236193,31.0873308844,20
THY,45.5128162858,43.5880559642,7
TKG,11.1602943177,11.2654435998,14
TKC,12.5365945514,6.51640720391,8
TKH,4.54582537034,4.32711839011,10
TLY,23.5068040834,20.8892563988,70
THKU,1.38768688384,1.4515993266,4
TLWA,76.6218178736,67.5352008158,22
THAN,16.1246927109,4.10174225809,26
THB,79.4086506796,63.519031607,29
THDR,17.6113486928,18.1609857144,14
TNA,41.0800101569,33.2747585762,1187
TJ,6.18642053405,5.57549233646,62
TAR,6.81962022866,6.01476884468,12
THMR,20.9438472766,17.6342980452,4
THE,50.2192590205,44.6046630059,22
TGE,12.4422050218,10.5209001068,4
THV,27.6970459619,24.7908091068,25
TVR,4.44619153367,4.68542342193,31
THVM,42.1574910402,38.7703628708,40
TOK,22.4247938781,19.5316333072,6
TDV,35.4787485835,34.2508360473,4
TCR,35.5304515746,31.9742225928,186
THUR,12.7724436419,12.4188201733,8
TIBI,9.28571428571,0.0,2
TIHU,13.8347931394,6.64518506552,14
TKYR,50.676988447,43.8888118419,6
TKWD,23.8809572414,24.2171528999,14
TKRI,10.0799129338,10.0031751941,12
TQN,51.9723937997,46.2131534739,14
TKJ,24.7347988737,22.4475481701,102
TIU,13.3524176503,12.5295451086,16
TLT,35.4751757913,35.8886501676,7
TIA,90.6732775364,83.4027210099,20
TBB,37.2745442501,35.2321283201,17
TLD,33.9625818664,27.8430062121,47
TDLE,33.2489513301,18.0914626323,14
TLH,100.346357768,93.6119200826,24
TL,12.022560556,13.1837616097,8
TBN,86.5910438925,54.8085530279,18
TBV,14.6335995545,15.6164612037,8
TIM,32.7287123757,30.8106905953,6
TMX,63.0212318721,58.9563057349,20
TMT,19.7739911118,18.8740803686,6
TMV,8.32105378242,5.40599104677,43
TPH,47.7406872375,39.5448417132,50
TSK,2.17113981395,1.6656569797,24
TPK,2.91785714286,1.2125,10
TTR,8.89916522563,8.96718851348,53
TUL,10.9499305245,10.6894788112,6
TP,7.05259518913,6.91897977389,16
TRO,20.43243976,17.7188302811,29
TPJ,10.7566301081,8.5311540194,147
TCN,2.03092021561,1.88627880853,14
TPTN,2.12098175902,2.25574939653,11
TPE,6.96297003375,6.86967217724,8
TRK,8.98380143703,11.0639318924,14
TMQ,9.17359905477,9.01594133214,22
TEN,12.6582397654,11.5251447142,86
TUA,6.08459188234,5.79562806629,14
TDPR,5.41116795219,4.99206687218,30
TDN,9.20007152103,9.31482666212,18
TPTY,24.8913448142,22.2934909789,142
TPT,13.782491367,12.8285644566,31
TUP,35.3323325037,30.0139794609,145
TIR,24.794839818,24.0878121135,80
TTL,9.09540968665,8.57354916463,8
TRT,13.1639359894,12.6439937222,58
TRVL,33.7422717171,32.3572591247,84
TNM,8.91592997488,10.7817206899,18
TRB,2.92101716815,2.73807640282,23
TISI,18.9142484525,18.8093409184,5
TSA,105.107274278,118.550213841,9
TTB,12.6293229081,6.33315594981,8
TGH,6.07992613215,5.13782917738,208
TIG,32.7802339908,30.105801561,75
TIW,20.5530271713,18.468026535,8
DJR,0.884799488045,0.802515273643,22
TDP,90.0721772755,102.582413147,10
TUN,56.9111497879,41.7866854654,35
TMKA,20.8736810519,20.9808154768,4
TPQ,82.3223400129,77.9656756757,2
TNGL,16.7862589797,15.2842655363,26
TRAN,10.9499305245,10.6894788112,6
TORI,132.928108158,116.361436377,32
TBAE,3.80890529834,3.34813015688,44
TKQ,11.4849628052,12.5167402584,12
TLMD,108.043779715,123.737310502,12
TRTR,22.3830941713,22.0368635736,32
TVC,32.1590447068,29.3961257,101
TVP,25.7371592721,23.2791808459,26
TRL,10.6076144945,8.58336145322,207
TKBN,9.44997056457,9.3628726043,6
TSR,35.837478105,32.4510718716,17
TFGN,3.1253968254,3.27307692308,8
TGL,21.3332546517,19.559760455,10
TKD,39.4294374237,34.0383000458,57
TTZ,13.5177885312,10.0917655606,8
THO,7.08429647718,6.95004598335,17
TGP,21.7558420784,21.9891130057,8
TLR,65.1300741513,24.5969744732,21
TLI,9.28571428571,0.0,2
TK,13.2374814914,10.6266108614,82
TAT,1.37952707685,1.28758725125,4
TMR,26.2474655123,21.4149515282,51
TDL,214.205260206,169.418818423,134
TUNI,21.8213703881,19.520277548,62
TUX,19.8202370432,17.8886945861,8
TKB,10.2544393819,10.1432562287,10
TUVR,18.7400673877,17.6259786961,27
TRKR,59.219764608,58.7169905424,8
TKPY,37.7013318689,35.2006327489,4
TZR,19.097600591,20.2040913369,6
TTI,53.7664567866,55.6215434149,8
TME,4.85925833853,4.51876710468,10
TN,6.3780717343,5.81720109858,14
TUV,9.33762521088,8.70525640966,14
TWG,49.5882090247,42.3158411219,17
TCL,9.96605183445,9.22241394851,26
UCA,50.255456236,40.4137149984,29
UCP,0.723863149438,0.496994814247,8
UAM,1.99743188712,1.97586805556,8
UDZ,55.6094697957,46.2724379578,30
ULG,1.36204865814,1.21858966594,20
UKR,8.46841527388,7.49050648451,8
UDGR,11.9600953468,9.43949672453,20
UHP,49.7125676943,33.7933377406,53
UDN,37.0937675045,22.6812744041,55
UMS,13.3354043307,14.9896795633,4
UD,33.4891812321,31.5215331057,66
UVD,10.6342549233,8.89321879754,26
UGR,6.08925479631,6.5875671871,14
UGNA,88.104889913,82.0559920635,2
URPR,92.3391312335,84.7154596607,14
UGWE,13.5177885312,10.0917655606,8
UJ,4.27811267454,1.68901217088,16
UJH,13.0194413481,13.3176704347,12
UJP,105.677871019,94.8950287669,19
UJN,33.0836611984,25.9650353744,125
USD,13.990992704,14.4395792194,10
UKH,13.822179498,7.96364907951,12
UKA,7.590497657,4.8075391328,14
UKN,22.2503264511,17.6298808568,12
UKC,78.7574613871,78.1325667612,4
UPD,40.1629814081,36.1046302487,10
ULNR,17.0526405119,11.93935636,226
ULL,9.26809845677,9.07920110752,9
ULB,4.12136573794,3.61979177575,175
UTA,91.650930095,103.956888095,10
UM,17.2639325372,17.2884138941,6
UMR,42.2522739055,31.9069585387,43
UBR,10.2265669511,8.57669639662,27
UR,37.3109252152,34.9357435271,36
UMED,15.945701845,16.1967989731,8
UMRI,22.4320750401,16.4256447774,26
UHL,17.9388535745,7.75334337041,12
UCR,71.3094308807,65.9451957502,29
UCH,82.6982673509,85.2171705052,8
UND,153.871595136,140.354561581,8
UHR,58.7808151424,52.4129017896,20
UCB,16.11161836,15.9795216095,6
UDM,15.7207557584,17.0735039928,7
UNDI,12.1559756953,10.2246000735,16
VGT,45.7000031501,42.9482630831,11
UNL,11.590245898,12.6876307425,12
URL,7.87295287962,7.04234073876,8
UJA,17.4556606128,17.1873041888,30
UNK,11.3152734566,11.4736989737,8
ON,134.930755238,100.94965098,110
URD,90.6609585703,75.588314268,18
URML,18.8541848681,11.1269230769,2
UA,7.79027745489,7.56942398383,6
OPL,86.9386864675,77.9873498424,12
UAA,9.4821113959,9.48602203262,10
UGD,36.2452565831,32.6933657159,14
UREN,41.0688964362,39.408912359,21
URGA,6.28793894845,6.1322117269,12
URK,11.3347165848,10.1535304161,13
URMA,9.42100988383,8.63580755814,16
URI,37.592675356,29.7516517213,34
USL,41.0577011181,31.1552996124,28
UMD,11.3759818384,9.56419082149,20
UPR,44.810941712,28.4323843514,10
UTL,6.63764111724,5.8868222767,10
UTD,7.08518883136,7.07195505258,21
UTR,106.991003755,124.307017963,18
URN,11.4455728598,10.8795203376,14
UKL,9.13534126232,9.56140563426,12
BDJ,21.2160844896,19.7328286385,60
VDN,11.1916381199,8.81383012983,40
WDN,13.822179498,7.96364907951,12
VMD,10.5915795066,8.57353451083,24
VXD,9.47711004443,8.79194297144,18
BRC,31.7037184194,23.392540742,369
VD,6.85207892967,1.76399868134,6
VBW,56.4867386592,53.6028097817,10
VARD,29.4284138232,27.0821733424,16
VPZ,9.33762521088,8.70525640966,14
VTN,6.47278162274,6.46488544624,56
WKA,43.0382160785,36.8435760833,4
VAPM,9.68633269209,10.5361973581,12
VGE,9.6960920262,9.45145651972,9
VLT,12.702568829,13.332385081,10
VV,11.2310038212,10.8345792209,20
VLI,9.87430159404,10.2985528863,17
VLY,10.2787055714,10.4949958456,26
BL,22.1666797865,17.4871053255,144
VBR,60.7376836483,36.9437540157,6
VGI,7.77083333333,4.51107804233,68
VRN,22.7834733894,22.030806288,2
VGN,7.67438800556,7.4878919967,60
VNRD,4.85997910136,1.94940359477,4
VN,19.202850435,15.2292077599,34
VNB,9.33762521088,8.70525640966,14
VAPI,24.6660164353,18.7416370348,168
VRX,0.868098159509,0.910949113779,4
BCY,109.193834394,100.483365656,50
BSB,132.932554242,104.750407671,245
VNA,14.1599179163,13.8179080551,15
VRE,14.200567073,13.0985418849,12
VAK,21.7018232327,20.9306759903,52
VRM,14.5293648273,13.1028289582,10
VTJ,3.64718811999,1.59453410407,26
VVA,6.85207892967,1.76399868134,6
VDA,7.67799849188,7.01187119998,30
BSR,20.2304447086,19.9529771798,575
VSG,19.8507136231,14.8175733319,26
VAT,45.9054235996,43.4258860397,12
VTA,7.08518883136,7.07195505258,21
VLD,1.37952707685,1.28758725125,4
VDE,25.9942711957,23.5943802466,20
VDH,9.95823855002,9.88866010246,18
VEER,63.6658231557,66.8565003283,8
VJA,11.3732876744,11.5192310969,19
VDI,20.5262034944,21.3207936515,14
VELI,9.49340439725,9.76136524105,8
VLE,12.2937687921,11.6668051863,9
VLNK,4.60654761905,5.26790197016,8
VLR,11.6943941841,12.5807708034,26
VT,6.98098088125,6.77751028279,10
VML,22.7834733894,22.030806288,2
VMU,9.71730386536,10.6017414923,14
VDD,16.9573173012,15.5841395863,23
VND,17.5484728372,14.7035171774,18
VKT,29.8444439808,27.4224043661,16
VKI,16.4265705914,15.36799358,28
VPL,1.37952707685,1.28758725125,4
VKR,13.3437455695,13.5234618577,10
VRL,10.6708187775,6.65310930186,29
VKA,19.5477770245,16.6738145553,26
VEN,50.6264719267,43.5723429171,8
VTM,29.854050713,26.8767842318,22
BHS,65.8774330751,43.7824573267,77
VWA,35.4787485835,34.2508360473,4
VPDA,116.045008754,102.53974129,16
VDS,62.4193132027,53.6480256181,36
VJF,0.0,0.0,10
VJP,62.4102952891,41.6688115415,6
BZA,36.3927445893,28.4863086061,407
VJPJ,87.5593362518,70.860027485,17
VKB,17.1130209822,14.2012831404,60
VKH,18.9142484525,18.8093409184,5
VMA,24.5397576832,17.1887784296,28
VRG,15.7207557584,17.0735039928,7
VL,60.7376836483,36.9437540157,6
VID,56.7354236869,53.2883336557,8
VYK,7.33805032396,8.12462232777,8
VM,11.1937665418,8.47096272057,141
BDL,174.013744878,147.292620104,49
VINH,78.7574613871,78.1325667612,4
VKN,26.1978109939,25.8961971438,20
VG,41.5893817629,24.8988500152,115
VRLR,11.9771796163,11.9754668781,10
VP,9.91738567549,9.81174595928,8
VR,6.77728003996,6.69941613468,442
VRVL,48.0580671279,44.6627357613,8
VVM,7.60393232339,6.56392156952,23
VRH,27.0656137676,27.8940261385,12
VCN,5.94709042985,3.10122691362,4
VRR,8.4822153326,4.02293090531,21
VPT,13.4447849771,11.9168815284,80
VPR,55.4092154896,34.7208708222,8
VSKP,29.4732117334,24.6999160447,233
VNUP,17.9505634448,18.3479393944,17
VRB,5.9935985339,6.20529157783,6
VS,10.7547089129,9.89574422689,21
VNE,1.39752431002,1.60319458582,12
VDL,4.40076547968,4.27162307835,14
VVB,40.028391739,39.0388325385,58
VZM,31.3726045572,26.6474663734,181
VRI,13.5299011823,9.79434364592,73
VYA,41.6554243825,25.8471373995,22
VYN,101.4685145,116.937270135,13
WRC,12.4421170682,11.3527386752,14
WKI,41.9415710237,35.95945517,36
WDG,2.32942846476,2.21868732275,8
WC,6.13267706702,3.4692875862,17
WADI,20.4719655975,18.5700207342,78
WDR,15.4090547299,12.4930501277,21
WDA,42.532996633,50.4227238666,2
WSA,9.56367920878,6.19495243931,13
WDS,43.0382160785,36.8435760833,4
WDLN,23.4703804662,15.0078455948,8
WAIR,45.9369224549,43.8088415598,18
WJR,15.0005756301,14.3154851367,32
WND,13.5177885312,10.0917655606,8
WNG,30.2618308422,22.5248878047,14
WP,17.0461495712,13.403270329,8
WANI,12.9868086906,10.7569571365,6
WKRC,2.67535836329,1.76151079571,7
WKR,31.7202150981,19.1164442029,68
WPR,69.9895914839,64.281856868,16
WSJ,8.81514681104,9.03697225293,22
WL,46.0196551658,34.7094253549,154
WR,37.8710945747,34.1374789356,83
OYR,25.4992440107,21.7952750766,39
WRS,76.9255008212,73.3873063453,18
WRR,90.6966492396,80.0727235753,21
WOC,6.74935070568,6.64790564374,6
WST,9.26475266298,7.08903747537,121
WHM,27.9735218362,22.7711573735,32
WSB,43.0382160785,36.8435760833,4
WTR,13.8992890019,13.491888033,12
WZJ,80.4674761298,73.1187878267,18
WEL,1.99743188712,1.97586805556,8
WENA,94.8617132514,77.2341986319,16
WFD,17.3267002083,10.737741843,43
VHGN,52.8761910168,40.8203099482,6
WIRR,52.8761910168,40.8203099482,6
WDM,104.150525965,91.0903863451,16
BDVR,82.3223400129,77.9656756757,2
YG,19.2234756551,15.7267398432,56
YKA,6.79103038013,7.21282768713,101
YLG,3.89683002789,3.21810854522,13
JAB,87.2057026183,81.4570561762,11
YJUD,99.4947734409,80.2167829746,70
YAL,10.3725602755,9.495,2
YDM,8.0766763285,6.27616982836,5
YSI,30.5565068039,22.9494815277,4
YGL,41.6872557559,34.2801270359,10
YNK,22.6748108899,18.629720643,45
Y,11.0745324668,11.1220581623,12
YLK,26.3415827653,24.2649263327,8
YNG,33.2824255588,35.4942332467,7
YL,43.687159106,30.0380394675,12
YPD,20.9759838978,19.2936133609,11
YGD,22.7834733894,22.030806288,2
YA,22.9278593052,21.8121506208,46
YPR,24.1775689659,19.0274909952,182
YT,34.3365184668,26.6859477506,16
YFP,171.708595486,155.063544742,26
ZBD,99.848943874,92.0143142608,38
ZB,14.6832349113,10.1605697627,22
ZNA,148.228803798,116.81035511,37
ZPI,8.51178563906,9.72217826121,12
ZPL,19.5404294729,18.2441100001,8
ZARP,85.6781823289,79.6871401486,4
